applicant_profile_id,profile_name,profile_source,school_id,school_name,score_model,score_group,component_column,component_label,raw_applicant_value,raw_school_value,applicant_value_band,school_value_band,delta_value,delta_band,raw_context,normalized_score,component_weight,weight_basis,weighted_contribution,component_coverage_status,source_type,source_name,source_url,data_confidence,formula_note,missing_reason,warning
template_profile,Template Profile,public_template,do_msucom_michigan_state_university_college_of_osteopathic_medicine_east_lansing_mi,Michigan State University College of Osteopathic Medicine,Decision Rank,Attendance Score,attendance_match_outcomes_score,Match Outcomes,,,,,,,,,20,present_components_only,,missing,missing,AOA Osteopathic Medical Schools Directory,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,School/site identity and location source-verified from AOA directory map; scoring fields intentionally blank.,1-10 score where higher means stronger fit,component input missing,
template_profile,Template Profile,public_template,do_msucom_michigan_state_university_college_of_osteopathic_medicine_east_lansing_mi,Michigan State University College of Osteopathic Medicine,Decision Rank,Attendance Score,attendance_research_score,Research,,,,,,,,,10,present_components_only,,missing,missing,AOA Osteopathic Medical Schools Directory,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,School/site identity and location source-verified from AOA directory map; scoring fields intentionally blank.,1-10 score where higher means stronger fit,component input missing,
template_profile,Template Profile,public_template,do_msucom_michigan_state_university_college_of_osteopathic_medicine_east_lansing_mi,Michigan State University College of Osteopathic Medicine,Decision Rank,Attendance Score,attendance_culture_score,Culture,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_msucom_michigan_state_university_college_of_osteopathic_medicine_east_lansing_mi,Michigan State University College of Osteopathic Medicine,Decision Rank,Attendance Score,attendance_curriculum_score,Curriculum,,,,,,,,,5,present_components_only,,missing,missing,AOA Osteopathic Medical Schools Directory,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,School/site identity and location source-verified from AOA directory map; scoring fields intentionally blank.,1-10 score where higher means stronger fit,component input missing,
template_profile,Template Profile,public_template,do_msucom_muc_michigan_state_university_college_of_osteopathic_medicine_macomb_mich,Michigan State University College of Osteopathic Medicine,Decision Rank,Attendance Score,attendance_prestige_score,Prestige,,,,,,,,,20,present_components_only,,missing,missing,AOA Osteopathic Medical Schools Directory,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,School/site identity and location source-verified from AOA directory map; scoring fields intentionally blank.,1-10 score where higher means stronger fit,component input missing,
template_profile,Template Profile,public_template,do_msucom_muc_michigan_state_university_college_of_osteopathic_medicine_macomb_mich,Michigan State University College of Osteopathic Medicine,Decision Rank,Attendance Score,attendance_cost_score,Cost,,,,,,,Adjusted cost basis missing,,15,present_components_only,,missing,missing,cost_and_debt.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,,"10 for lowest adjusted cost basis, 1 for highest, linear between available schools",missing cost basis,missing applicant MCAT; missing applicant GPA; missing school MCAT; missing school GPA; missing applicant state for OOS fit; missing cost basis
template_profile,Template Profile,public_template,do_msucom_muc_michigan_state_university_college_of_osteopathic_medicine_macomb_mich,Michigan State University College of Osteopathic Medicine,Decision Rank,Attendance Score,attendance_location_score,Location,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_msucom_muc_michigan_state_university_college_of_osteopathic_medicine_macomb_mich,Michigan State University College of Osteopathic Medicine,Decision Rank,Attendance Score,four_year_happiness_score,Four Year Happiness,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_msucom_muc_michigan_state_university_college_of_osteopathic_medicine_macomb_mich,Michigan State University College of Osteopathic Medicine,Decision Rank,Attendance Score,attendance_match_outcomes_score,Match Outcomes,,,,,,,,,20,present_components_only,,missing,missing,AOA Osteopathic Medical Schools Directory,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,School/site identity and location source-verified from AOA directory map; scoring fields intentionally blank.,1-10 score where higher means stronger fit,component input missing,
template_profile,Template Profile,public_template,do_msucom_muc_michigan_state_university_college_of_osteopathic_medicine_macomb_mich,Michigan State University College of Osteopathic Medicine,Decision Rank,Attendance Score,attendance_research_score,Research,,,,,,,,,10,present_components_only,,missing,missing,AOA Osteopathic Medical Schools Directory,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,School/site identity and location source-verified from AOA directory map; scoring fields intentionally blank.,1-10 score where higher means stronger fit,component input missing,
template_profile,Template Profile,public_template,do_msucom_muc_michigan_state_university_college_of_osteopathic_medicine_macomb_mich,Michigan State University College of Osteopathic Medicine,Decision Rank,Attendance Score,attendance_culture_score,Culture,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_msucom_muc_michigan_state_university_college_of_osteopathic_medicine_macomb_mich,Michigan State University College of Osteopathic Medicine,Decision Rank,Attendance Score,attendance_curriculum_score,Curriculum,,,,,,,,,5,present_components_only,,missing,missing,AOA Osteopathic Medical Schools Directory,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,School/site identity and location source-verified from AOA directory map; scoring fields intentionally blank.,1-10 score where higher means stronger fit,component input missing,
template_profile,Template Profile,public_template,do_mwu_azcom_midwestern_university_arizona_college_of_osteopathic_medicine_glendale,Midwestern University Arizona College of Osteopathic Medicine,Decision Rank,Attendance Score,attendance_prestige_score,Prestige,,,,,,,,,20,present_components_only,,missing,missing,AOA Osteopathic Medical Schools Directory,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,School/site identity and location source-verified from AOA directory map; scoring fields intentionally blank.,1-10 score where higher means stronger fit,component input missing,
template_profile,Template Profile,public_template,do_mwu_azcom_midwestern_university_arizona_college_of_osteopathic_medicine_glendale,Midwestern University Arizona College of Osteopathic Medicine,Decision Rank,Attendance Score,attendance_cost_score,Cost,,,,,,,Adjusted cost basis missing,,15,present_components_only,,missing,missing,cost_and_debt.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,,"10 for lowest adjusted cost basis, 1 for highest, linear between available schools",missing cost basis,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis
template_profile,Template Profile,public_template,do_mwu_azcom_midwestern_university_arizona_college_of_osteopathic_medicine_glendale,Midwestern University Arizona College of Osteopathic Medicine,Decision Rank,Attendance Score,attendance_location_score,Location,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_mwu_azcom_midwestern_university_arizona_college_of_osteopathic_medicine_glendale,Midwestern University Arizona College of Osteopathic Medicine,Decision Rank,Attendance Score,four_year_happiness_score,Four Year Happiness,,,,,,,Manual partner input projected through a 1-10 rubric,,10,present_components_only,,missing,missing,manual/partner_inputs.csv,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,manual,1-10 manual rubric; higher means stronger fit or higher regret if skipped,component input missing,
template_profile,Template Profile,public_template,do_mwu_azcom_midwestern_university_arizona_college_of_osteopathic_medicine_glendale,Midwestern University Arizona College of Osteopathic Medicine,Decision Rank,Attendance Score,attendance_match_outcomes_score,Match Outcomes,,,,,,,,,20,present_components_only,,missing,missing,AOA Osteopathic Medical Schools Directory,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,School/site identity and location source-verified from AOA directory map; scoring fields intentionally blank.,1-10 score where higher means stronger fit,component input missing,
